Route,TrafficCondition,RoadCondition,WeatherCondition,BusCapacity,AvgSpeed,DistanceToDestination,TimeOfDay,DayType,Delay
Route_9,high,poor,rainy,24,36.25086301131658,10.998984072871153,night,weekday,51.50339705168673
Route_9,low,good,rainy,31,37.930218280892696,26.138507155684852,morning,weekday,32.97451239619115
Route_9,high,poor,sunny,12,28.211406547140328,24.382507319038666,afternoon,weekday,37.670108576049245
Route_9,low,average,rainy,23,44.680757842029486,24.505976561909456,night,weekend,9.521037890196954
Route_9,high,poor,foggy,44,25.137139909772976,6.470660275364516,afternoon,weekend,48.126455297901686
Route_9,low,good,rainy,24,24.396964228103855,28.81269632529831,afternoon,weekend,25.802538836214673
Route_9,high,poor,rainy,34,23.93999484983388,7.791670404923852,evening,weekday,55.89612587338495
Route_9,medium,good,sunny,19,53.34644219219798,8.22350777987312,night,weekday,19.18575061838883
Route_9,high,good,sunny,43,32.61353079122258,25.375389931906778,afternoon,weekend,26.06952899023578
Route_9,low,average,rainy,23,25.32454102734175,19.827357737645954,afternoon,weekday,16.820947274669546
Route_9,high,good,foggy,38,46.517933742326605,13.30846609020124,evening,weekend,34.83959974814049
Route_9,low,average,sunny,29,31.297998149073827,24.586698205786828,evening,weekday,21.62939346811768
Route_10,high,good,rainy,29,56.341505849707985,19.605718878637987,evening,weekday,52.12478892703578
Route_10,low,average,rainy,17,44.70875737371544,10.596443684759597,evening,weekday,41.23999197854976
Route_10,low,good,rainy,23,57.06932460533579,10.088664957561942,morning,weekday,21.271913177721366
Route_10,high,average,rainy,40,29.136532128735453,27.299151291665634,night,weekday,27.67114205305577
Route_10,medium,average,sunny,35,52.74790473327635,23.535408314266494,evening,weekend,12.369685022977222
Route_10,low,good,rainy,26,28.163659373684165,18.274245359767296,afternoon,weekday,20.853400092898887
Route_10,medium,poor,foggy,16,43.240339978172635,23.576766489776194,night,weekday,27.219243398077943
Route_10,medium,poor,sunny,41,43.198499099579365,12.514593731643036,morning,weekend,29.027605619660587
Route_10,high,good,foggy,18,54.22579684355129,13.118051558258946,morning,weekday,53.52196735717392
Route_10,high,average,rainy,50,59.2338449230461,7.6716645295388615,morning,weekend,50.47255825895441
Route_10,medium,poor,rainy,30,22.50217000821052,7.991442363587043,morning,weekend,38.644844194214066
Route_10,low,average,foggy,47,36.55081541667158,26.197746219777596,evening,weekend,19.68462284761657
Route_10,medium,average,sunny,11,35.802183258292295,19.549315746429073,morning,weekend,27.40947127879882
Route_10,medium,average,rainy,43,35.464460526975316,13.80592193835932,evening,weekend,28.10388525138609
Route_10,low,good,foggy,13,38.35332841172155,23.98082211709514,evening,weekday,25.001639785221705
Route_10,low,poor,sunny,31,49.852041757974135,8.04300182182772,evening,weekday,27.545321559418255
Route_10,low,poor,rainy,34,42.501015467517206,15.180614329288154,night,weekend,22.781756699951607
Route_10,medium,good,rainy,22,58.411361318728126,22.214943351073643,afternoon,weekend,17.330914916302422
Route_10,low,good,sunny,26,46.93059912877307,5.4292422047265765,morning,weekday,21.219569288365904
Route_10,low,poor,foggy,18,35.78186437778075,7.000986595384335,afternoon,weekday,31.186344040554996
Route_10,low,poor,foggy,40,32.844302422165654,6.003702844861504,afternoon,weekday,29.768997013375234
Route_10,medium,good,rainy,17,40.02608932270773,24.96733972047681,afternoon,weekend,19.704151767766547
Route_10,medium,good,rainy,35,34.74926599322072,15.316348517399588,evening,weekday,28.23887243575622
Route_10,medium,poor,sunny,18,52.62806114545077,8.410966736848597,morning,weekend,19.445665639215846
Route_10,high,poor,rainy,33,28.701212241538286,24.069965507478432,night,weekend,35.57448575749095
Route_10,low,average,sunny,43,56.6189407422813,21.25132027216358,morning,weekend,20.454259765028763
Route_10,high,good,foggy,19,42.83854515896944,29.164692997277744,night,weekend,31.764513450038955
Route_10,medium,average,sunny,22,57.51685901975937,17.875883153844125,afternoon,weekday,5.097449168551494
Route_10,medium,poor,sunny,43,37.53271317235229,10.834854823632423,night,weekend,17.54907537458898
Route_10,medium,poor,sunny,25,48.33917738208263,24.027472041004025,night,weekend,22.474569753502397
Route_10,medium,poor,rainy,44,41.11573428365718,23.918180737410594,morning,weekday,32.058003237012024
Route_10,high,average,foggy,19,22.296948576829166,11.740143070029102,night,weekday,34.821094568495596
Route_10,high,poor,sunny,47,49.24871979376309,16.700706347033755,night,weekday,34.48126985294107
Route_10,low,poor,sunny,42,45.936346538355856,17.93743131822705,night,weekend,16.776547638552326
Route_10,medium,poor,rainy,11,20.599322873271998,21.89616426450012,evening,weekend,22.758216994330372
Route_10,medium,poor,rainy,34,47.60388791611453,22.873975192747526,morning,weekday,34.90184834309299
Route_10,low,good,foggy,44,34.99015321956,22.26155031495852,night,weekend,17.813145562884323
Route_10,medium,good,foggy,39,42.37818426999266,23.6311201078879,afternoon,weekday,13.003918250849159
Route_10,high,average,sunny,30,50.70009319954664,26.97475905442278,morning,weekend,32.813839171753514
Route_10,medium,average,foggy,38,40.817144481161684,21.068087941941208,evening,weekday,34.919582662361876
Route_10,high,good,sunny,36,51.92189834365779,26.735330220066835,morning,weekend,36.4054186105523
Route_10,low,poor,rainy,19,31.131718273794608,13.394423269574578,night,weekend,26.825922970367508
Route_10,high,poor,sunny,17,54.579979160972115,10.668769667443556,morning,weekday,46.64863212398324
Route_10,high,poor,sunny,42,51.52292589084634,12.055905720123187,morning,weekend,33.208167427989366
Route_10,low,average,sunny,30,35.94834505014272,18.320411777074263,morning,weekend,9.433271202394627
Route_10,medium,poor,rainy,10,31.33213296814857,12.439255432041769,morning,weekday,36.744299153643496
Route_10,low,average,foggy,43,54.78153160751606,17.025020897796608,evening,weekday,29.32101179302896
Route_10,medium,good,rainy,25,44.48270033255706,13.080178234697263,morning,weekday,37.86262957454634
Route_10,medium,good,foggy,11,43.49086122527823,12.961412678873007,afternoon,weekday,17.514326157607485
Route_10,low,average,rainy,33,51.591293103521885,10.796795142110128,night,weekend,9.637562226171074
Route_10,medium,good,sunny,16,49.83971729695777,13.687314887791564,morning,weekday,23.54604643738555
Route_10,medium,good,rainy,23,36.100210005198726,17.497526698289498,evening,weekend,24.3096466608525
Route_10,high,poor,sunny,19,57.04566837594625,15.200370990366823,evening,weekday,50.65020439017626
Route_10,high,average,sunny,20,20.876572195147432,29.855627520460125,night,weekday,19.43475279257535
Route_10,medium,average,foggy,43,49.813446312974946,25.091833756964476,morning,weekend,25.682047068222168
Route_10,high,average,foggy,40,35.399648023071286,23.474361222550268,night,weekend,25.812570047125497
Route_10,low,good,sunny,29,41.589507757123144,15.688073519997415,night,weekday,10.164847071581448
Route_10,low,average,foggy,46,44.27008975293518,18.937619122296958,morning,weekday,28.074741989678877
Route_10,high,average,rainy,40,43.96815232941027,26.754988795193377,night,weekday,44.14249523678232
Route_10,low,average,foggy,43,27.572320523328663,10.052850382843491,morning,weekday,26.479879127825598
Route_10,high,average,rainy,12,48.25492999007902,24.496188099637628,evening,weekend,38.41577674057149
Route_10,low,average,foggy,48,55.8188036729098,6.605850638560257,evening,weekday,26.12198243960181
Route_10,high,good,rainy,15,33.41965170214027,7.984645404941305,afternoon,weekend,35.61921282522896
Route_10,high,poor,rainy,22,28.02085827166883,22.16683185337909,afternoon,weekday,41.88798364264444
Route_10,medium,good,foggy,24,46.2532309973254,7.968056162441335,morning,weekday,26.59067482456466
Route_10,high,good,sunny,28,47.895754859378314,6.5072766006334035,evening,weekday,44.79815045635314
Route_10,low,poor,rainy,39,36.218697776211926,15.049124486051367,morning,weekend,35.225598555519674
Route_10,medium,poor,rainy,45,59.51881595670446,18.975552822690794,evening,weekend,38.420626899252944
Route_10,high,poor,sunny,26,24.1158262666007,18.376676866564157,night,weekend,36.19232762477183
Route_10,medium,good,rainy,47,47.641653460185324,23.235088270524116,afternoon,weekday,13.421796755533453
Route_10,high,good,foggy,14,58.09349253840496,7.638403320646082,evening,weekday,34.11491944038726
Route_10,high,good,foggy,41,57.313590269789586,6.741760103500892,night,weekday,30.05723018125568
Route_10,medium,poor,rainy,24,38.315880074778875,6.713411407733598,morning,weekend,44.16392867710555
Route_10,high,average,foggy,43,37.89153094721134,25.908245086479244,afternoon,weekend,39.37071947913852
Route_10,low,average,sunny,31,23.636900930907526,21.142213138384523,night,weekend,5.429146255587188
Route_10,high,good,rainy,35,28.876228472358182,5.025140561877948,morning,weekend,46.81769451119222
Route_10,low,average,foggy,18,37.90839243899211,5.962524469936285,night,weekend,18.91136724177709
Route_10,low,average,rainy,15,51.731515719672416,22.10034075908935,evening,weekday,16.951981630082045
Route_10,high,average,sunny,36,23.402374491664002,9.517953794314128,afternoon,weekday,31.995062957986605
Route_10,low,good,foggy,25,50.65951483115397,9.242133286061733,morning,weekend,19.949083617391032
Route_10,medium,poor,rainy,30,46.99488145790176,7.079326891355803,night,weekend,30.595163120198848
Route_10,high,poor,foggy,15,52.84899820633589,10.189822631722311,afternoon,weekday,47.87895464041772
Route_10,low,poor,sunny,30,25.71946737564215,9.33469397160302,afternoon,weekday,23.13679029925722
Route_10,medium,poor,rainy,49,40.24683384177473,10.441200644737782,afternoon,weekday,28.137710088972995
Route_10,medium,average,sunny,25,39.64296800106414,24.080062582064457,evening,weekday,17.79182390669628
Route_10,low,poor,foggy,35,41.104056142031155,27.547955680520243,night,weekday,28.902950652600065
Route_10,high,poor,foggy,16,45.001319500996885,27.820637730035592,evening,weekend,41.256107928274446
Route_10,high,average,foggy,40,44.05873817144675,19.2237860155809,night,weekend,30.606199317179765
Route_10,high,poor,foggy,21,21.13228307512894,24.97503617348217,evening,weekday,53.2871020010908
Route_10,medium,good,rainy,33,54.678737493589225,11.319480622818253,morning,weekend,30.382861004651335
Route_10,medium,average,sunny,42,50.13257059992881,6.08457202635123,night,weekday,12.673176947422292
Route_10,medium,good,foggy,48,38.93335587342852,14.786715750090934,evening,weekend,25.211367693497817
Route_10,medium,good,rainy,40,28.631417314230813,23.359142081870484,morning,weekend,33.69189982353804
Route_10,low,average,sunny,24,57.70043527202469,20.76083743911049,evening,weekday,21.566469821603892
Route_10,medium,average,rainy,38,25.562916435331893,8.78276361218182,evening,weekend,26.71646303001431
Route_10,medium,average,sunny,17,31.68307332943982,29.02811960566656,afternoon,weekday,5.219911578374912
Route_10,medium,poor,foggy,49,38.1852440837692,28.273690557245683,morning,weekend,37.487686081416896
Route_10,high,poor,foggy,12,50.71043976980527,11.951655901873222,afternoon,weekend,41.56728569472743
Route_10,low,poor,foggy,32,28.862598344794385,6.022051958653947,morning,weekend,31.801129847043043
Route_10,medium,average,sunny,39,32.464960365729496,7.808344573532903,morning,weekday,28.336931981676983
Route_10,low,average,sunny,39,46.23048116603295,24.990397309129182,evening,weekend,19.11785516549343
Route_10,low,poor,foggy,18,57.203980162013494,14.648664880407843,night,weekday,33.72123584750082
Route_10,low,average,foggy,29,38.56553890539544,9.319748676999932,evening,weekend,31.93313863385131
Route_10,high,average,foggy,20,32.851670602269024,8.560281409398822,evening,weekday,43.787606652578305
Route_10,low,average,foggy,18,58.143551868180566,18.862813376877828,night,weekend,16.688823448980447
Route_10,high,average,sunny,15,22.12478033424544,5.212662467265623,afternoon,weekend,18.524478329040633
Route_10,low,poor,rainy,18,37.33573577572061,11.161046622112115,afternoon,weekend,31.292916066100823
Route_10,low,good,rainy,10,30.03568792772688,8.803603322807255,morning,weekday,34.41670637902777
Route_10,medium,average,sunny,25,57.339151945053565,28.10922389517578,afternoon,weekday,17.237438903770613
Route_10,high,poor,sunny,20,56.218490757592946,5.3618135944340235,night,weekend,38.12178607691734
Route_10,high,poor,rainy,11,38.30785598946385,20.4314510301409,night,weekday,49.33602410690946
Route_10,low,poor,rainy,42,45.1793205742991,29.688918337410147,evening,weekday,31.671664459661663
Route_10,low,poor,sunny,13,27.507213869001873,23.580937495905943,evening,weekend,18.56625311100041
Route_10,high,poor,foggy,50,49.18572838078592,19.194934515904304,night,weekend,36.45509359948509
Route_10,medium,poor,foggy,11,28.80451740519242,21.721765311254728,evening,weekday,38.266020735928166
Route_10,high,average,foggy,45,45.425719153458225,12.323387666455535,night,weekday,38.70493726465074
Route_10,high,good,rainy,18,44.34274006085922,16.856285316613274,morning,weekend,44.46101486363138
Route_10,high,good,rainy,41,59.45240113786737,14.541143057447757,morning,weekend,39.65305336181804
Route_10,medium,average,rainy,17,57.08652944754613,12.918589993009148,afternoon,weekend,22.917513265092428
Route_10,medium,average,foggy,36,53.761299183113195,7.567191996583332,evening,weekend,25.994053442757316
Route_10,high,poor,sunny,20,21.45899568019567,8.089716329466519,night,weekend,30.496790772897654
Route_10,high,poor,sunny,25,23.56006638276366,26.40957115372159,afternoon,weekend,36.62847885614388
Route_10,high,average,foggy,26,25.173022156566198,9.54312604990379,afternoon,weekend,23.52215179472725
Route_10,medium,good,sunny,36,30.393338268420752,26.912817192527463,night,weekday,15.698760210164037
Route_10,high,good,sunny,15,28.0228579738413,16.659689045239297,morning,weekend,36.48623258614771
Route_10,high,good,sunny,26,36.82093503413068,11.961081400696164,morning,weekend,27.90051096256414
Route_10,high,good,foggy,21,48.49932780472032,5.0435046026483725,night,weekday,41.75428929736899
Route_10,low,poor,sunny,48,55.88830038040177,22.01534057994621,afternoon,weekend,8.83601800987551
Route_10,low,good,sunny,39,35.569822223523765,18.027411689852975,night,weekend,17.954333419587243
Route_10,high,poor,foggy,33,45.38608504926079,9.751612352738357,morning,weekend,44.6244514121508
Route_10,high,good,sunny,33,45.592863394954314,5.5655343057123865,morning,weekend,32.71914968682221
Route_10,high,average,sunny,23,45.19261431255199,23.09802428532022,night,weekday,32.688984557802364
Route_10,medium,good,foggy,27,29.57335047647922,28.107098052521266,afternoon,weekday,20.296662004972887
Route_10,medium,poor,foggy,30,34.479091654331235,12.977384504657664,evening,weekday,32.983609488285936
Route_10,low,good,foggy,20,25.370371194672323,5.615738088580106,evening,weekend,13.718418064096554
Route_10,high,good,foggy,42,57.7088468278149,12.753035124122768,evening,weekend,32.25615561414466
Route_10,high,good,sunny,48,31.645383094254676,5.036863108156532,afternoon,weekend,26.60883774772123
Route_10,high,good,foggy,37,23.53578026833173,17.9126758281209,morning,weekend,36.99799311698673
Route_10,high,good,rainy,39,45.7725132052617,18.15918360789527,afternoon,weekend,38.19872723059841
Route_10,low,poor,sunny,10,32.83936625673557,23.303735027945102,evening,weekday,17.508843630892713
Route_10,medium,poor,sunny,29,32.711823640277196,16.083458807127858,night,weekend,17.725148306047775
Route_10,medium,good,foggy,41,22.300125747063284,10.402165711146282,morning,weekend,15.264845883361774
